product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
1473,esporte_lazer,25,905,4,1626,26,15,17
25350,moveis_decoracao,56,227,7,1100,31,11,26
645,brinquedos,60,763,1,200,25,3,25
27365,automotivo,47,376,2,1100,45,16,20
21365,ferramentas_jardim,49,1154,1,1625,45,30,30
1510,market_place,41,626,1,5600,60,15,40
30135,beleza_saude,60,1451,2,250,16,16,16
23239,utilidades_domesticas,51,518,1,1100,25,32,25
5340,informatica_acessorios,38,601,1,800,46,18,18
19444,beleza_saude,43,507,1,1875,23,23,23
14592,cama_mesa_banho,53,382,2,3200,47,21,41
23978,automotivo,60,651,5,4600,72,4,44
21083,relogios_presentes,58,431,1,500,21,16,17
26403,esporte_lazer,48,1148,1,250,16,8,12
15215,ferramentas_jardim,53,919,4,300,104,9,12
99,automotivo,59,642,5,1650,60,8,33
13898,fashion_bolsas_e_acessorios,60,240,5,50,17,4,13
4114,moveis_decoracao,47,372,1,400,37,15,27
20073,esporte_lazer,49,222,1,975,19,20,15
30681,esporte_lazer,34,481,1,250,16,16,16
8697,eletrodomesticos_2,46,382,2,11710,45,37,29
6066,perfumaria,40,669,1,460,18,13,13
8214,moveis_decoracao,47,233,4,400,29,12,23
22684,instrumentos_musicais,60,1510,3,2900,53,11,31
28585,moveis_decoracao,46,2025,2,600,65,11,13
166,esporte_lazer,60,2157,3,400,30,30,30
1611,esporte_lazer,15,1127,1,1338,23,12,14
25946,utilidades_domesticas,50,897,2,450,20,10,20
3159,brinquedos,45,921,2,500,28,15,20
16663,esporte_lazer,55,1485,2,300,16,16,16
7227,bebes,40,811,3,350,38,8,38
23141,cama_mesa_banho,47,183,1,1000,16,16,16
30114,beleza_saude,51,851,1,400,19,17,15
378,utilidades_domesticas,26,190,2,200,30,11,25
26367,beleza_saude,36,783,1,412,17,14,14
14978,cama_mesa_banho,58,274,1,2900,47,13,35
19791,cool_stuff,31,557,1,2600,37,39,28
7430,beleza_saude,53,1422,2,2850,35,25,30
2809,cama_mesa_banho,60,335,3,3150,60,10,60
28430,cool_stuff,36,3228,3,850,22,22,22
9878,automotivo,55,257,1,4300,92,14,21
8569,bebes,59,867,3,10750,38,47,44
2781,cama_mesa_banho,57,270,1,850,48,13,37
24298,cama_mesa_banho,61,509,1,4500,45,15,35
8093,bebes,48,379,1,250,37,14,27
19795,telefonia,54,520,8,300,18,5,12
16101,eletrodomesticos,39,99,1,147,22,15,22
22807,perfumaria,47,558,2,450,22,16,16
26300,relogios_presentes,57,1616,3,300,16,11,12
20856,esporte_lazer,32,543,2,250,25,25,20
24149,cama_mesa_banho,47,221,1,570,30,4,26
22315,esporte_lazer,38,183,2,200,20,20,20
6517,relogios_presentes,56,605,1,550,20,11,16
25845,esporte_lazer,59,1569,3,2150,105,15,15
5805,instrumentos_musicais,31,532,6,1300,36,10,26
30346,cama_mesa_banho,60,298,1,3250,33,8,40
6589,esporte_lazer,36,491,1,200,18,9,13
5825,construcao_ferramentas_construcao,42,836,1,650,16,11,11
7557,automotivo,50,1357,3,1600,30,30,25
25548,automotivo,45,1253,4,200,16,7,11
28760,eletrodomesticos_2,43,122,1,14400,55,15,36
17258,utilidades_domesticas,54,219,1,190,16,16,16
4896,agro_industria_e_comercio,22,353,1,800,20,20,20
22070,instrumentos_musicais,56,1263,2,15100,45,20,100
25217,brinquedos,53,285,1,900,40,20,25
27984,moveis_decoracao,54,485,2,450,35,8,35
15341,automotivo,60,617,5,1500,68,9,35
17254,sinalizacao_e_seguranca,48,912,7,850,17,27,17
27128,automotivo,52,1276,1,250,20,13,19
22896,automotivo,57,1652,1,800,30,20,25
24003,esporte_lazer,42,167,2,4825,46,8,37
13686,bebes,46,493,2,200,50,5,35
25092,informatica_acessorios,53,654,1,150,16,11,11
2602,automotivo,59,296,1,1150,16,11,12
14871,papelaria,57,607,1,400,20,10,20
29308,esporte_lazer,56,3325,1,2300,38,38,32
20591,utilidades_domesticas,59,523,2,1900,45,7,35
30139,utilidades_domesticas,46,786,4,2550,53,25,20
28637,telefonia,50,1311,3,50,18,6,11
30066,cama_mesa_banho,53,807,1,1175,29,19,26
6469,telefonia,55,1809,7,150,16,10,11
7350,beleza_saude,44,108,1,400,30,15,20
32190,cama_mesa_banho,54,276,1,1800,40,10,30
24946,telefonia,60,777,4,300,17,4,12
30706,utilidades_domesticas,41,255,1,400,16,75,13
3047,eletroportateis,40,1313,2,7900,22,36,48
24275,automotivo,59,955,1,50,16,8,11
5425,eletronicos,47,484,3,250,22,7,22
9462,malas_acessorios,57,44,2,150,16,5,16
13534,eletronicos,26,511,1,200,25,7,16
6571,cama_mesa_banho,56,608,1,600,16,10,16
611,informatica_acessorios,60,707,1,1373,25,21,25
17548,moveis_decoracao,63,838,1,2900,43,5,30
24989,cama_mesa_banho,60,124,3,750,22,13,17
3053,cama_mesa_banho,58,144,3,3300,34,10,41
32485,cama_mesa_banho,48,373,1,473,18,17,21
22144,cama_mesa_banho,59,280,1,5000,40,15,23
19992,bebes,7,289,1,2300,65,15,15
26432,fashion_calcados,54,404,4,800,22,12,33
23790,moveis_escritorio,55,1292,1,9725,53,52,17
4801,moveis_decoracao,56,1271,3,5400,46,7,46
5826,construcao_ferramentas_construcao,60,339,1,8725,29,9,29
16932,telefonia,60,792,4,100,17,4,12
29855,livros_interesse_geral,26,562,1,400,24,15,20
24874,moveis_escritorio,39,2268,1,11950,58,28,58
3870,instrumentos_musicais,55,197,1,6575,39,24,34
26557,casa_construcao,41,215,6,150,16,7,12
29960,beleza_saude,46,683,8,250,35,15,15
3672,moveis_decoracao,49,633,2,50,16,3,11
11446,consoles_games,55,555,2,500,18,12,18
12455,beleza_saude,51,604,1,200,30,12,16
32739,telefonia,55,364,4,150,16,4,13
4167,cama_mesa_banho,54,396,1,3550,45,15,35
12404,perfumaria,45,1030,1,600,22,16,16
29481,moveis_decoracao,52,1089,7,30000,60,64,60
21653,eletronicos,25,351,2,550,17,8,16
3451,automotivo,55,1065,5,900,45,12,45
18202,relogios_presentes,40,989,3,300,22,7,14
13718,relogios_presentes,36,197,1,200,16,16,11
11893,bebes,36,126,1,900,50,8,40
32515,cama_mesa_banho,55,139,1,1500,36,6,27
11922,cama_mesa_banho,53,752,1,500,16,40,30
18523,automotivo,60,511,1,500,25,25,21
28768,fashion_bolsas_e_acessorios,36,401,4,100,16,9,11
31577,utilidades_domesticas,48,444,1,6300,60,25,25
6685,papelaria,59,684,4,950,21,7,15
26721,cama_mesa_banho,43,180,1,300,25,3,19
13450,cama_mesa_banho,25,865,1,250,16,15,15
20078,artes_e_artesanato,32,660,3,500,16,6,16
11742,beleza_saude,46,601,1,500,19,12,14
29204,perfumaria,51,950,1,300,16,19,14
14009,beleza_saude,39,608,1,1200,21,13,19
1116,moveis_decoracao,22,592,1,1100,42,3,32
21911,perfumaria,23,439,3,350,22,5,14
12381,livros_interesse_geral,41,1009,1,1500,25,6,19
17445,bebes,44,432,3,8250,44,32,35
9395,utilidades_domesticas,50,453,1,518,24,16,25
29303,papelaria,57,308,1,200,16,6,11
22328,brinquedos,52,382,2,500,40,40,40
20354,construcao_ferramentas_construcao,34,567,1,2200,47,13,36
26833,moveis_decoracao,51,225,1,2400,32,47,32
27868,eletrodomesticos,40,72,1,150,20,13,15
19378,utilidades_domesticas,45,1875,4,5150,70,9,40
17656,telefonia,52,1440,2,100,18,6,11
16679,esporte_lazer,24,1071,1,1252,20,16,15
24721,cama_mesa_banho,58,952,5,4350,23,50,23
7582,automotivo,38,1286,1,1100,29,14,16
9875,cama_mesa_banho,53,1023,1,1625,34,24,24
16045,esporte_lazer,47,3820,1,1300,22,27,22
2202,beleza_saude,35,962,2,209,17,12,14
31710,eletrodomesticos_2,45,1010,7,8100,64,23,35
5660,cama_mesa_banho,57,504,1,1450,30,15,30
17166,beleza_saude,55,2013,3,100,25,2,13
1327,casa_construcao,53,633,2,900,16,20,30
28108,fashion_bolsas_e_acessorios,59,409,3,150,16,9,11
7687,eletronicos,47,911,1,1200,24,15,24
31798,cama_mesa_banho,38,694,1,7800,33,44,33
32463,bebes,56,1118,1,6225,46,23,35
17229,bebes,53,738,2,900,50,19,45
6843,automotivo,44,1380,5,450,20,13,12
5164,beleza_saude,41,838,1,190,18,9,12
26288,telefonia,59,676,4,150,17,8,14
18372,telefonia,36,679,1,350,16,8,16
20948,esporte_lazer,47,126,2,600,18,22,18
32132,consoles_games,37,1192,2,250,16,7,15
30678,telefonia,55,443,5,100,16,11,11
15946,utilidades_domesticas,60,400,7,2600,37,24,37
20128,automotivo,54,186,2,3000,75,11,11
15308,ferramentas_jardim,48,615,1,2835,25,16,22
9191,beleza_saude,46,1241,1,1375,32,23,16
14580,bebes,55,963,4,18900,84,23,50
7700,utilidades_domesticas,56,1223,1,10050,30,30,30
12346,perfumaria,17,74,1,200,22,13,16
18934,relogios_presentes,55,629,2,400,16,13,13
5930,moveis_decoracao,45,1124,7,13900,50,35,35
15744,construcao_ferramentas_jardim,60,1131,1,6900,55,29,29
30714,utilidades_domesticas,60,296,1,1950,47,15,35
28401,esporte_lazer,41,249,2,700,20,15,15
19090,fashion_underwear_e_moda_praia,52,624,1,200,42,4,14
16209,esporte_lazer,27,94,1,250,23,6,11
32431,esporte_lazer,22,499,6,450,30,12,15
24673,automotivo,45,375,1,1050,30,30,30
26648,brinquedos,44,695,2,5050,48,34,41
20543,utilidades_domesticas,57,339,5,9100,39,39,39
11516,fashion_bolsas_e_acessorios,40,562,1,100,17,3,12
31256,moveis_decoracao,39,238,4,600,25,10,25
22582,telefonia,52,1885,1,450,17,3,11
26163,esporte_lazer,60,921,2,1100,20,10,20
26271,esporte_lazer,49,3025,1,6450,51,31,31
447,cama_mesa_banho,54,289,1,2000,34,9,33
19487,brinquedos,28,200,3,15600,105,30,30
5743,cool_stuff,33,673,1,1400,42,25,15
10900,cama_mesa_banho,57,279,1,5775,56,34,46
22748,sinalizacao_e_seguranca,58,922,7,750,16,20,16
26559,moveis_decoracao,57,2135,2,350,69,11,11
18312,fashion_bolsas_e_acessorios,47,388,4,200,17,9,17
6824,livros_interesse_geral,33,153,1,400,30,40,30
7948,brinquedos,41,375,2,200,17,13,17
20839,brinquedos,47,623,2,300,22,13,22
1276,bebes,60,865,3,NA,NA,NA,NA
26813,beleza_saude,56,3029,2,900,27,9,18
32429,informatica_acessorios,46,345,1,1400,26,13,35
30573,relogios_presentes,59,564,3,200,16,2,11
12249,esporte_lazer,16,272,1,1600,80,7,20
5232,informatica_acessorios,57,836,1,450,20,10,16
4716,moveis_decoracao,57,172,1,900,50,20,40
32367,cama_mesa_banho,57,189,1,1100,41,9,31
29734,esporte_lazer,49,2507,2,167,22,14,14
13787,relogios_presentes,43,1101,2,333,18,11,12
14419,brinquedos,29,1370,1,1100,29,5,23
13307,automotivo,53,977,2,2500,25,5,25
4049,consoles_games,49,2006,3,300,25,11,18
27174,NA,NA,NA,NA,300,28,28,11
20221,cama_mesa_banho,38,213,2,400,25,9,19
20143,cama_mesa_banho,34,626,1,600,16,30,30
20937,construcao_ferramentas_iluminacao,55,360,2,300,20,20,20
30465,ferramentas_jardim,57,314,1,900,62,3,13
9442,pet_shop,60,770,3,500,35,22,28
31729,esporte_lazer,56,1531,1,650,34,15,12
3899,brinquedos,60,581,1,200,20,11,13
2696,cama_mesa_banho,50,392,1,1400,35,10,35
21598,perfumaria,36,653,1,400,16,16,16
12653,automotivo,35,650,2,11700,59,59,19
32469,brinquedos,41,257,1,2400,50,20,30
18794,livros_tecnicos,28,488,1,700,29,2,21
11425,malas_acessorios,56,1899,3,14650,58,23,38
13998,telefonia,57,523,1,400,23,6,15
12558,bebes,51,513,1,18900,62,35,52
32649,relogios_presentes,57,452,1,200,16,11,20
19123,telefonia,38,556,1,300,23,4,12
26657,utilidades_domesticas,46,730,3,300,21,7,15
31622,beleza_saude,40,384,2,350,37,29,33
5601,esporte_lazer,46,575,1,1000,22,14,17
5804,climatizacao,59,3267,4,6300,90,10,40
15478,moveis_decoracao,60,208,1,900,40,10,34
1812,utilidades_domesticas,59,1408,10,30000,100,66,32
13553,informatica_acessorios,41,231,2,350,16,16,16
8891,cama_mesa_banho,58,584,3,2400,33,12,33
26296,consoles_games,39,382,3,150,20,2,15
12082,papelaria,51,216,2,200,20,20,20
28184,informatica_acessorios,58,227,7,950,18,4,15
13079,ferramentas_jardim,41,650,1,985,52,19,19
14140,utilidades_domesticas,56,215,1,1100,25,25,25
19834,esporte_lazer,59,956,1,16100,28,6,11
11737,esporte_lazer,57,603,1,150,20,4,15
22389,construcao_ferramentas_construcao,31,1505,1,1425,35,13,20
31977,bebes,36,282,2,300,18,10,11
8064,moveis_escritorio,39,2417,1,15200,58,28,58
30015,moveis_decoracao,48,1619,2,18233,47,60,23
21240,cool_stuff,52,330,1,2000,33,44,19
18411,NA,NA,NA,NA,25800,34,84,54
26067,utilidades_domesticas,56,305,1,700,20,50,20
19618,utilidades_domesticas,45,721,1,750,35,20,35
12536,utilidades_domesticas,55,674,3,5900,65,12,45
7210,automotivo,55,993,4,950,41,45,11
11413,telefonia,39,365,13,50,16,3,11
9582,construcao_ferramentas_construcao,35,384,1,1050,34,7,21
1159,brinquedos,35,328,3,200,22,8,15
11726,NA,NA,NA,NA,600,26,3,26
5419,informatica_acessorios,57,175,1,400,39,7,18
15390,cama_mesa_banho,54,326,1,250,34,12,22
2508,utilidades_domesticas,27,250,1,9600,54,28,38
30513,esporte_lazer,53,1055,2,6000,85,15,28
12461,fashion_calcados,37,295,4,800,36,18,27
23488,bebes,52,1418,4,22800,83,31,53
11669,utilidades_domesticas,58,1404,4,30000,60,66,29
5906,moveis_decoracao,57,646,1,300,16,30,20
30949,consoles_games,39,458,1,350,16,10,11
28010,cama_mesa_banho,57,729,1,5200,20,30,30
28662,relogios_presentes,60,813,4,300,16,11,12
25772,moveis_decoracao,59,201,4,800,21,21,21
20346,beleza_saude,45,2231,3,175,21,3,15
14448,utilidades_domesticas,41,337,3,200,18,6,11
594,eletroportateis,52,698,4,3125,18,30,38
31723,relogios_presentes,60,514,7,700,16,2,11
2033,cama_mesa_banho,58,665,1,4400,42,16,36
21184,alimentos,44,1147,1,200,16,11,11
29061,utilidades_domesticas,56,658,3,1500,30,24,20
6912,artigos_de_natal,45,253,1,200,16,9,11
13178,utilidades_domesticas,37,365,2,3121,42,25,30
27736,bebes,53,233,1,10950,41,40,40
5006,pet_shop,27,1553,1,1167,24,28,20
21946,moveis_decoracao,60,1006,1,3050,30,12,30
2917,informatica_acessorios,56,580,4,1600,20,15,20
3300,alimentos,58,3719,6,600,28,15,15
7939,telefonia,59,823,3,200,16,9,13
4917,bebes,47,963,2,20050,38,93,34
7420,consoles_games,37,300,4,200,20,30,20
14261,beleza_saude,40,392,1,800,18,18,18
8334,brinquedos,29,549,1,550,30,16,16
9852,pet_shop,47,1530,1,400,16,20,16
27795,telefonia,52,610,1,250,18,4,12
24018,livros_interesse_geral,39,2206,2,700,25,3,18
12950,pet_shop,43,1101,2,5750,30,30,30
22566,pet_shop,53,424,6,1350,40,20,30
10126,utilidades_domesticas,49,459,2,300,16,38,18
9825,NA,NA,NA,NA,17100,60,40,42
26179,esporte_lazer,54,615,1,700,22,22,15
2094,automotivo,56,254,1,5775,104,35,30
29139,fashion_bolsas_e_acessorios,42,252,1,150,16,5,20
20319,beleza_saude,25,327,2,225,30,7,18
22321,utilidades_domesticas,58,364,1,1000,40,28,28
8752,papelaria,49,845,3,1700,32,7,24
14816,automotivo,58,1235,1,1800,34,40,19
30958,beleza_saude,25,3281,1,200,16,6,11
32773,cama_mesa_banho,60,271,1,1400,34,7,32
7352,cama_mesa_banho,59,123,2,500,70,8,45
32398,eletrodomesticos,56,71,1,1000,27,13,17
10070,informatica_acessorios,25,364,1,817,26,13,21
20056,casa_conforto,59,302,2,3800,45,15,35
17057,malas_acessorios,54,424,1,1100,20,10,45
6948,brinquedos,43,545,1,9700,30,80,40
17210,relogios_presentes,54,506,2,375,16,8,11
13478,consoles_games,43,490,1,300,20,20,20
21814,cama_mesa_banho,52,276,1,1150,41,13,13
21406,utilidades_domesticas,33,368,1,150,18,10,18
14061,relogios_presentes,46,436,1,416,16,7,12
12430,construcao_ferramentas_iluminacao,60,335,1,650,19,9,15
23994,informatica_acessorios,43,269,1,250,30,7,20
29789,informatica_acessorios,50,882,4,400,20,30,30
17768,construcao_ferramentas_construcao,25,1041,5,200,16,4,11
28128,fashion_bolsas_e_acessorios,47,243,3,250,16,5,12
5684,cama_mesa_banho,55,278,1,350,20,13,17
29180,automotivo,54,717,4,1300,22,8,17
7012,relogios_presentes,57,609,2,900,16,11,11
18386,moveis_decoracao,56,269,1,1250,35,35,35
3607,cool_stuff,59,237,1,1250,30,15,30
18287,utilidades_domesticas,23,171,1,10150,40,30,40
17564,telefonia,47,594,2,175,19,5,11
6554,cool_stuff,35,906,1,800,30,25,35
1097,cama_mesa_banho,56,1023,1,1350,36,20,36
26662,relogios_presentes,57,543,2,217,18,14,14
8842,fashion_bolsas_e_acessorios,46,419,4,200,16,5,11
28132,moveis_decoracao,17,505,1,650,20,20,20
12908,relogios_presentes,55,721,1,275,22,12,16
25078,beleza_saude,60,920,1,200,22,3,15
5464,beleza_saude,46,485,2,300,18,11,13
17946,pet_shop,38,736,12,4200,49,29,34
8978,bebes,41,1044,1,796,27,22,21
27652,moveis_decoracao,47,632,5,700,30,5,48
20978,esporte_lazer,59,2036,4,1450,32,13,18
10210,cama_mesa_banho,47,729,1,2220,20,30,30
21130,informatica_acessorios,57,1452,3,100,16,4,16
8846,pet_shop,41,249,1,17150,55,40,45
31424,beleza_saude,42,250,1,427,15,17,14
31052,telefonia,59,745,3,250,16,17,11
28231,casa_conforto,59,349,1,1700,45,15,35
21292,beleza_saude,44,696,2,350,19,11,23
1306,utilidades_domesticas,50,614,1,5550,35,28,32
16774,utilidades_domesticas,43,403,1,8700,19,48,27
28342,alimentos_bebidas,53,402,2,10800,45,25,26
20262,beleza_saude,55,721,2,300,26,11,15
24791,perfumaria,36,811,1,450,30,15,15
28664,cama_mesa_banho,55,92,1,300,28,13,12
18453,fashion_roupa_masculina,29,50,1,300,30,40,11
8701,automotivo,50,117,1,100,16,10,15
12199,cama_mesa_banho,52,295,2,1650,35,20,30
27536,moveis_escritorio,33,2419,1,10650,58,28,58
28580,automotivo,43,532,1,200,16,12,20
509,esporte_lazer,34,1132,8,6600,105,15,25
19627,cama_mesa_banho,45,238,2,2700,30,11,20
32798,brinquedos,47,1057,1,852,24,19,26
29604,perfumaria,37,742,1,258,23,15,18
14643,market_place,31,489,2,300,20,12,20
32535,fashion_bolsas_e_acessorios,58,712,4,700,45,8,45
22559,eletrodomesticos_2,50,379,1,11200,35,25,45
23442,fashion_bolsas_e_acessorios,53,464,3,1500,38,35,11
23306,beleza_saude,56,960,1,1000,16,2,11
28194,esporte_lazer,58,1717,5,1600,40,20,20
15411,eletrodomesticos_2,41,994,1,25900,48,46,65
31206,brinquedos,50,1102,1,400,17,4,12
5078,malas_acessorios,45,224,1,800,46,10,32
29650,construcao_ferramentas_seguranca,34,903,1,848,26,16,23
21219,moveis_decoracao,60,552,1,13100,49,25,49
22696,automotivo,58,1656,3,500,16,21,18
26700,construcao_ferramentas_seguranca,49,478,1,100,16,2,11
30097,fashion_bolsas_e_acessorios,63,529,5,100,16,9,11
14907,brinquedos,48,551,2,225,22,14,15
18323,automotivo,56,1498,4,2250,56,69,12
27150,eletronicos,60,318,1,150,25,7,16
4846,brinquedos,41,1096,1,400,17,11,12
18465,bebes,32,728,4,250,18,4,14
19780,brinquedos,49,729,2,1850,32,25,22
9436,moveis_decoracao,53,903,3,600,16,16,16
19647,climatizacao,26,1445,1,1132,33,39,20
11255,automotivo,55,1180,1,1800,16,2,11
5536,cama_mesa_banho,55,298,1,17400,50,30,40
21045,moveis_decoracao,52,1708,3,500,68,8,13
9495,cama_mesa_banho,53,212,1,1275,39,14,29
24008,perfumaria,54,389,1,481,21,14,19
17483,fashion_roupa_feminina,33,172,4,500,20,5,20
18069,cama_mesa_banho,52,318,1,804,34,5,33
27353,sinalizacao_e_seguranca,50,1252,7,300,34,4,21
25138,relogios_presentes,35,544,1,678,20,14,18
1074,consoles_games,46,1594,3,1000,20,30,20
5716,dvds_blu_ray,55,555,1,200,20,2,14
12163,ferramentas_jardim,60,883,7,400,25,5,11
9068,instrumentos_musicais,53,964,4,3300,44,10,32
28408,moveis_decoracao,58,292,1,700,30,20,20
22380,esporte_lazer,49,169,1,1250,41,24,11
28304,cama_mesa_banho,62,702,1,2700,42,11,36
9258,telefonia,40,688,1,100,24,2,18
26274,relogios_presentes,56,1024,1,500,24,12,16
28960,esporte_lazer,58,1167,1,3700,20,17,17
29277,utilidades_domesticas,46,423,1,1950,40,20,32
26398,relogios_presentes,47,674,1,255,18,11,14
2360,NA,NA,NA,NA,300,16,2,11
13365,utilidades_domesticas,55,475,3,1535,10,15,14
19772,moveis_decoracao,58,459,2,533,45,4,35
233,esporte_lazer,58,1236,1,4350,20,20,20
4832,instrumentos_musicais,39,750,5,1350,38,7,29
3859,eletrodomesticos,57,223,3,350,27,13,17
24404,beleza_saude,59,971,2,1600,40,20,30
31981,moveis_decoracao,60,149,1,500,30,16,26
19264,beleza_saude,50,1266,1,4450,20,20,20
16181,beleza_saude,36,126,1,2600,40,12,55
19683,relogios_presentes,43,165,1,638,20,16,16
21925,utilidades_domesticas,55,744,3,300,16,12,12
31014,utilidades_domesticas,32,349,1,450,30,25,25
25358,cama_mesa_banho,55,847,1,5600,39,25,45
23446,cama_mesa_banho,60,265,1,2200,34,7,32
11073,utilidades_domesticas,58,734,1,650,20,30,12
13913,ferramentas_jardim,60,2064,4,4300,50,10,34
21797,brinquedos,29,208,2,1700,50,40,16
32360,perfumaria,27,609,1,200,17,6,12
11393,automotivo,38,1014,1,550,16,2,11
12735,automotivo,58,2137,1,50,42,19,25
23290,esporte_lazer,54,500,1,200,16,3,11
2559,fashion_bolsas_e_acessorios,55,731,1,200,16,2,20
31510,cama_mesa_banho,36,331,1,700,27,12,22
30583,cama_mesa_banho,54,269,1,2150,45,15,35
4235,moveis_decoracao,56,546,2,200,16,11,16
8832,brinquedos,33,698,2,400,18,21,13
21866,fashion_bolsas_e_acessorios,37,935,1,6700,20,50,40
23935,sinalizacao_e_seguranca,36,687,1,425,45,21,23
13129,pet_shop,41,568,1,15150,92,12,62
9288,esporte_lazer,60,576,5,23800,80,12,22
2786,esporte_lazer,51,2999,1,1150,105,10,15
2834,consoles_games,27,632,1,250,17,2,14
21567,cama_mesa_banho,30,1328,1,1800,55,10,35
24519,portateis_cozinha_e_preparadores_de_alimentos,54,382,2,850,30,21,22
24684,bebes,49,931,1,200,16,5,11
19019,moveis_sala,60,493,1,1375,63,11,16
12419,informatica_acessorios,47,309,2,150,16,5,11
9986,papelaria,50,255,3,1500,60,20,29
11167,moveis_decoracao,56,588,1,1780,20,55,68
10933,utilidades_domesticas,47,771,3,676,23,14,17
26251,utilidades_domesticas,28,354,1,2300,50,11,50
16361,relogios_presentes,48,656,1,433,19,14,15
2004,esporte_lazer,27,293,4,3325,71,14,71
22650,informatica_acessorios,36,240,1,1125,27,16,20
21969,telefonia,59,409,1,225,18,4,12
26216,esporte_lazer,49,1806,4,250,22,14,11
14731,beleza_saude,54,230,1,350,22,16,16
7284,utilidades_domesticas,35,207,1,325,27,8,14
25727,relogios_presentes,57,773,3,250,16,2,11
18947,automotivo,60,1732,2,3000,30,15,15
4143,malas_acessorios,46,748,4,2800,36,34,27
23240,informatica_acessorios,37,322,3,100,16,3,13
5621,utilidades_domesticas,29,442,3,1000,20,15,20
7357,informatica_acessorios,48,1251,1,4400,25,25,18
31074,telefonia,59,752,6,350,17,4,12
