Donnor_ID,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftAvgLast,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftTimeFirst,GiftTimeLast
00047880,$20.00,$14.43,,$20.00,2,7,0,4,99,19
00047869,$55.00,$37.20,$55.00,$50.00,2,5,2,4,53,21
00047860,$6.75,$6.75,$5.67,$10.00,4,4,3,3,29,18
00047914,$7.33,$4.71,$10.00,$6.00,3,7,1,3,76,20
00047922,$10.40,$8.44,$10.50,$12.00,5,9,4,7,52,17
00011317,$8.29,$7.08,$8.50,$9.00,7,12,4,6,44,16
00047977,$16.00,$9.75,,$6.00,1,8,0,5,101,18
00047991,$25.00,$25.00,$25.00,$25.00,1,1,1,1,17,17
00000403,$20.00,$33.50,$20.00,$35.00,1,10,1,4,83,7
00048003,$10.00,$7.61,,$10.00,1,18,0,11,126,23
00048012,$13.75,$9.14,$10.00,$15.00,4,14,1,8,106,18
00048006,$6.75,$6.60,$6.00,$10.00,4,5,2,2,28,16
00024915,$10.00,$10.00,$10.00,$15.00,2,2,2,2,26,21
00048047,$5.75,$5.80,$5.00,$6.00,4,5,1,1,31,15
00048037,$20.00,$20.00,$20.00,$25.00,2,2,2,2,21,17
00130684,$4.67,$4.50,$4.80,$6.00,9,18,5,7,45,18
00048120,$8.00,$5.50,$8.00,$11.00,2,16,2,8,105,24
00048135,$7.43,$6.87,$7.33,$10.00,7,15,3,7,52,17
00048207,$21.13,$21.13,$21.13,$24.00,2,2,2,2,23,17
00048234,$10.00,$10.00,$10.00,$10.00,3,19,2,15,123,16
00048232,$14.00,$8.16,$15.00,$20.00,5,19,3,9,93,15
00048225,$20.00,$20.00,,$20.00,1,1,0,0,16,16
00048246,$14.67,$12.25,$15.00,$20.00,3,4,1,2,44,19
00048277,$9.00,$7.75,$10.00,$10.00,6,8,2,3,41,16
00048274,$13.00,$13.00,$13.00,$16.00,2,2,2,2,29,24
00048293,$50.00,$25.88,,$50.00,1,8,0,5,65,18
00048314,$7.20,$8.00,$6.50,$10.00,5,14,4,8,130,16
00048338,$25.00,$25.00,$25.00,$25.00,1,1,1,1,16,16
00048367,$11.50,$8.00,$11.40,$11.00,6,22,5,15,127,22
00048365,$10.00,$7.64,,$10.00,2,14,0,7,103,19
00048360,$17.00,$8.60,$17.00,$17.00,1,5,1,3,67,22
00048353,$10.00,$10.00,$10.00,$10.00,3,4,1,1,31,18
00131537,$9.33,$8.44,$9.50,$5.00,6,9,4,4,35,16
00048455,$7.38,$6.33,$6.83,$10.00,8,12,6,8,44,16
00048487,$34.00,$10.00,,$34.00,1,13,0,5,102,26
00048490,$9.75,$7.70,$10.50,$10.00,4,20,2,10,104,18
00048506,$15.13,$11.46,$13.80,$16.00,8,24,5,12,63,17
00048509,$14.00,$11.27,$13.83,$15.00,8,26,6,15,89,19
00048522,$18.00,$10.54,$14.00,$25.00,3,13,1,10,126,17
00048516,$16.00,$13.00,$16.00,$16.00,1,2,1,2,41,18
00048528,$12.00,$6.90,$12.00,$12.00,2,15,2,11,130,24
00048547,$15.00,$10.33,$15.00,$15.00,1,3,1,3,56,20
00048551,$15.00,$15.00,$15.00,$20.00,2,2,2,2,29,22
00048567,$20.00,$20.00,$20.00,$20.00,1,1,1,1,23,23
00190746,$11.80,$10.71,$10.67,$10.00,5,7,3,3,32,18
00186013,$12.00,$9.50,$13.00,$15.00,4,12,1,4,99,10
00048587,$13.50,$12.33,,$15.00,2,3,0,0,31,18
00048629,$25.00,$20.60,$25.00,$25.00,3,5,1,2,40,26
00048642,$15.00,$12.50,,$15.00,1,2,0,0,44,18
00048631,$25.00,$25.00,$25.00,$25.00,1,1,1,1,16,16
00012715,$15.00,$15.00,,$15.00,1,3,0,0,21,17
00048675,$7.50,$7.00,$7.50,$10.00,4,5,2,3,42,18
00010018,$10.00,$10.63,,$0.00,1,8,0,3,69,5
00013265,$10.40,$7.75,$10.00,$10.00,5,20,3,11,127,7
00048691,$12.50,$10.00,$20.00,$20.00,2,8,1,4,81,16
00048707,$13.50,$6.86,,$15.00,2,7,0,4,127,26
00048721,$8.00,$5.36,$8.00,$9.00,3,11,3,7,73,17
00048527,$6.67,$4.42,$6.67,$12.00,3,12,3,10,90,16
00049722,$3.83,$3.50,$3.67,$4.00,6,14,3,7,57,18
00048793,$6.40,$5.63,$6.67,$5.00,5,8,3,5,41,18
00048806,$17.00,$10.60,$23.00,$23.00,2,5,1,4,81,21
00048822,$7.33,$7.33,$7.00,$7.00,3,3,1,1,26,15
00048876,$20.00,$20.00,,$20.00,1,1,0,0,20,20
00048913,$4.58,$4.31,$5.00,$6.00,12,16,7,8,41,19
00186014,$5.33,$5.00,$5.67,$5.00,6,13,3,7,105,9
00131652,$11.50,$8.00,$11.00,$13.00,4,10,2,5,80,19
00048998,$8.25,$8.25,$9.00,$8.00,4,4,2,2,33,17
00042292,$6.50,$4.62,$6.80,$4.00,6,26,5,17,128,17
00186396,$20.00,$13.14,$20.00,$25.00,1,7,1,4,75,8
00049049,$16.00,$16.00,$14.00,$20.00,3,4,2,2,29,18
00049071,$25.00,$25.00,$25.00,$25.00,1,1,1,1,19,19
00014154,$18.33,$16.50,$20.00,$15.00,3,10,2,3,70,6
00014687,$11.00,$8.19,$10.80,$10.00,6,42,5,17,112,24
00049093,$24.33,$15.63,$21.50,$30.00,3,8,2,5,76,16
00049089,$30.00,$21.43,$25.00,$25.00,3,7,1,2,44,15
00049085,$15.33,$15.33,$16.00,$20.00,3,3,1,1,31,19
00049109,$6.00,$5.29,$6.50,$5.00,4,7,2,3,35,18
00049128,$17.50,$10.83,$15.00,$20.00,2,6,1,4,91,19
00019987,$10.00,$7.90,$10.00,$10.00,4,10,3,6,56,15
00049146,$13.00,$8.93,$15.00,$15.00,2,14,1,9,109,21
00049176,$9.40,$5.71,$9.40,$8.00,5,31,5,18,119,24
00049175,$22.50,$14.56,,$25.00,2,9,0,3,104,18
00049223,$15.00,$11.67,$15.00,$15.00,2,3,2,2,44,22
00004320,$12.75,$11.00,$11.67,$16.00,4,6,3,4,45,15
00014556,$38.00,$31.82,$41.25,$100.00,5,11,4,6,53,8
00049261,$5.00,$4.69,$5.00,$5.00,5,13,1,6,105,15
00049256,$10.00,$15.00,$10.00,$10.00,1,2,1,1,23,16
00049269,$22.50,$23.75,$30.00,$15.00,2,4,1,2,75,18
00049291,$14.50,$11.44,$15.00,$10.00,6,18,3,13,100,18
00049311,$6.50,$6.06,$6.00,$6.00,6,16,4,9,69,17
00004847,$20.00,$6.27,$20.00,$20.00,1,15,1,8,131,21
00049351,$14.20,$14.20,$13.40,$15.00,2,2,1,1,35,18
00049408,$11.40,$9.64,$12.50,$13.00,5,11,2,5,111,16
00049425,$10.00,$10.38,$10.00,$10.00,1,13,1,7,63,16
00049455,$15.00,$6.90,,$20.00,2,10,0,6,105,18
00049439,$25.00,$25.00,$25.00,$25.00,1,1,1,1,16,16
00049519,$5.50,$6.50,$5.00,$5.00,4,16,3,10,92,16
00049516,$3.29,$3.36,$3.40,$5.00,7,11,5,7,44,17
00049531,$17.50,$12.80,$15.00,$20.00,2,5,1,3,76,26
00049464,$25.00,$25.00,$25.00,$25.00,1,1,1,1,23,23
00049565,$15.60,$15.60,$14.33,$20.00,5,5,3,3,35,18
00188133,$5.40,$4.75,$5.00,$3.00,5,16,4,11,77,15
00049614,$12.50,$9.33,,$15.00,2,3,0,1,42,15
00049650,$10.29,$9.78,$10.00,$10.00,7,9,3,4,44,19
00049655,$11.25,$11.07,$15.00,$5.00,4,14,2,6,130,19
00049697,$13.50,$10.67,$7.00,$20.00,2,3,1,2,43,18
00049698,$10.67,$9.25,,$20.00,3,4,0,0,42,15
00049712,$11.20,$11.20,$11.33,$12.00,5,5,3,3,24,16
00049716,$23.00,$23.00,$23.00,$23.00,1,1,1,1,19,19
00049748,$16.67,$9.12,$15.00,$20.00,3,17,2,15,130,15
00049743,$21.00,$16.00,$21.00,$6.00,2,3,2,2,29,15
00049791,$6.43,$5.47,$6.00,$6.00,7,15,1,5,113,15
00049809,$10.00,$8.77,$10.00,$10.00,3,13,2,11,119,16
00049812,$3.91,$3.66,$4.13,$3.00,11,44,8,23,126,19
00049860,$4.86,$4.96,$5.40,$4.00,7,24,5,14,105,15
00050427,$15.00,$9.10,$15.00,$15.00,2,20,2,10,105,22
00187659,$15.00,$9.00,,$15.00,1,3,0,1,43,27
00049914,$12.50,$9.67,$15.00,$15.00,2,6,1,4,65,18
00050003,$9.50,$7.62,$9.00,$10.00,4,21,2,12,130,17
00050027,$20.00,$5.64,$20.00,$20.00,1,11,1,5,100,25
00050122,$12.33,$9.25,$10.00,$10.00,3,8,1,4,88,17
00050105,$20.00,$20.00,,$20.00,1,1,0,0,16,16
00050137,$15.00,$9.08,$15.00,$16.00,3,25,3,13,127,19
00050144,$27.50,$20.00,$25.00,$30.00,2,3,1,2,45,17
00050154,$15.00,$15.00,$15.00,$15.00,1,1,1,1,17,17
00050200,$10.83,$10.83,$10.00,$10.00,6,6,2,2,32,18
00050187,$20.00,$20.00,$20.00,$20.00,1,1,1,1,17,17
00050892,$20.00,$20.00,$20.00,$20.00,1,1,1,1,17,17
00050224,$10.67,$10.67,$8.50,$12.00,3,3,2,2,26,15
00186016,$10.00,$8.62,$10.00,$13.00,4,21,2,10,130,4
00050262,$7.50,$5.87,$5.00,$10.00,2,15,1,8,125,15
00050291,$11.50,$7.27,,$10.00,2,20,0,7,121,18
00050328,$21.00,$21.00,$20.00,$22.00,2,2,1,1,24,19
00050403,$5.00,$3.27,$5.00,$3.00,3,30,2,19,122,16
00050399,$8.20,$7.57,$9.00,$11.00,5,14,1,7,124,16
00050420,$27.00,$24.25,,$27.00,1,4,0,2,65,18
00050462,$15.00,$9.50,,$15.00,2,12,0,8,113,19
00050331,$12.00,$11.60,$12.00,$12.00,4,5,3,3,28,15
00050495,$25.00,$17.50,,$25.00,1,6,0,1,67,18
00050526,$7.00,$5.92,$7.00,$10.00,6,12,4,6,64,15
00050570,$10.00,$10.00,$10.00,$10.00,4,4,4,4,29,16
00009537,$27.50,$19.22,$27.50,$15.00,2,9,2,6,121,8
00050639,$22.50,$15.00,,$20.00,2,5,0,2,104,15
00050632,$10.33,$7.00,,$11.00,3,8,0,3,73,15
00050684,$5.00,$4.43,$5.00,$5.00,3,14,3,11,126,18
00050688,$10.00,$9.24,$10.00,$10.00,5,17,2,6,52,18
00050715,$17.00,$15.43,$16.00,$20.00,4,7,3,4,40,26
00050756,$16.25,$9.96,$13.33,$10.00,4,27,3,16,129,18
00050751,$45.00,$25.90,$55.00,$60.00,3,10,2,5,89,25
00050741,$12.00,$12.00,$5.00,$11.00,3,3,1,1,26,15
00050790,$15.00,$15.00,$15.00,$15.00,1,1,1,1,23,23
00050869,$22.50,$12.00,$25.00,$20.00,2,15,1,8,128,19
00049925,$10.00,$9.00,$10.00,$10.00,5,23,5,19,130,21
00149680,$15.00,$15.00,$15.00,$15.00,2,2,2,2,29,17
00050905,$10.00,$8.67,$10.00,$10.00,4,6,3,5,52,16
00050890,$20.00,$20.00,$20.00,$20.00,1,1,1,1,17,17
00006232,$18.75,$13.60,$18.33,$15.00,4,15,3,9,129,16
00050967,$15.00,$10.00,$15.00,$15.00,1,4,1,2,41,21
00051022,$11.67,$15.14,$11.67,$10.00,3,30,3,20,129,24
00051011,$4.33,$3.31,$4.20,$7.00,6,13,5,8,53,16
00050562,$5.00,$3.94,$4.33,$5.00,6,26,3,15,129,21
00117524,$18.33,$20.83,$18.33,$25.00,3,12,3,8,113,24
00186506,$10.00,$7.82,$10.00,$10.00,3,22,1,9,126,8
00051057,$13.50,$11.75,,$15.00,2,4,0,0,52,15
00051120,$10.67,$8.77,$10.67,$12.00,3,13,3,6,64,21
00051185,$16.00,$9.33,$16.00,$16.00,1,6,1,4,87,21
00051455,$0.00,$25.00,,$25.00,0,1,0,0,19,19
00051234,$13.00,$9.50,,$15.00,2,4,0,1,57,18
00051269,$5.00,$5.09,$5.00,$5.00,6,23,3,9,105,17
00052861,$9.77,$8.63,$9.43,$10.00,13,19,7,9,45,15
00051285,$25.00,$18.00,$25.00,$25.00,1,5,1,3,114,27
00051293,$20.00,$10.83,$20.00,$20.00,1,6,1,2,89,26
00051334,$13.80,$11.21,$12.67,$10.00,5,39,3,18,129,17
00051382,$20.00,$10.67,,$20.00,1,6,0,1,65,18
00051406,$15.00,$11.00,$15.00,$15.00,1,4,1,2,65,21
00051426,$20.00,$11.67,,$20.00,1,3,0,1,44,22
00051423,$20.00,$20.00,$20.00,$20.00,1,1,1,1,21,21
00051469,$8.20,$7.33,$7.67,$10.00,5,6,3,3,29,15
00051467,$8.60,$8.60,$7.33,$14.00,5,5,3,3,30,18
00051486,$6.43,$6.36,$6.00,$6.00,7,22,5,13,92,17
00051485,$6.67,$5.40,$10.00,$5.00,3,10,1,5,75,15
00051506,$5.80,$5.79,$5.50,$5.00,5,14,2,6,130,17
00191064,$4.25,$4.73,$5.00,$6.00,4,11,2,8,104,15
00051528,$6.00,$6.07,$5.00,$5.00,5,14,3,9,125,16
00051521,$14.50,$11.00,$13.00,$18.00,4,7,2,4,45,18
00051520,$15.00,$11.50,$15.00,$6.00,2,4,1,1,32,19
00051545,$17.50,$15.00,,$15.00,2,3,0,1,40,26
00051544,$20.00,$20.00,$20.00,$20.00,3,3,3,3,33,21
00051640,$10.00,$9.24,$10.00,$10.00,10,17,7,11,109,22
00051692,$10.00,$10.60,$13.33,$5.00,5,20,3,12,130,18
00051696,$15.00,$10.40,,$15.00,1,5,0,4,102,26
00051683,$5.00,$5.00,$5.00,$5.00,5,10,4,6,53,15
00051706,$17.50,$11.43,$20.00,$15.00,2,7,1,5,86,21
00051701,$15.00,$9.50,$10.00,$20.00,2,6,1,5,76,19
00063135,$5.00,$4.35,$5.00,$5.00,6,20,3,8,104,17
00051741,$17.00,$17.00,$20.00,$20.00,5,5,2,2,31,16
00051731,$18.00,$10.75,$18.67,$16.00,4,12,3,7,88,27
00014754,$13.00,$9.25,,$13.00,1,16,0,7,130,26
00051735,$11.00,$7.47,$12.00,$10.00,2,15,1,10,56,18
00051811,$23.50,$12.91,$21.00,$26.00,2,11,1,7,125,27
00051824,$12.88,$10.14,$12.71,$15.00,8,42,7,25,130,17
00051846,$20.00,$15.00,$20.00,$20.00,2,16,1,10,130,19
00051845,$14.50,$8.44,,$16.00,2,9,0,2,90,19
00051844,$16.00,$11.22,$17.00,$20.00,3,9,2,7,77,21
00051859,$11.00,$8.00,$11.00,$6.00,4,8,4,5,41,19
00012220,$6.38,$6.56,$6.67,$8.00,8,27,3,7,77,18
00051881,$20.67,$18.40,$18.50,$25.00,3,5,2,3,41,18
00051918,$16.00,$12.33,,$17.00,2,3,0,0,39,18
00051903,$3.43,$2.37,$3.25,$5.00,7,36,4,20,128,25
00051892,$18.50,$10.78,$17.00,$20.00,2,9,1,2,69,20
00045855,$8.00,$7.39,$6.00,$10.00,2,18,1,10,123,20
00052012,$15.00,$8.33,,$15.00,1,9,0,3,125,18
00052015,$5.29,$5.22,$5.40,$5.00,7,9,5,6,44,19
00052040,$15.00,$13.27,$15.00,$15.00,5,11,3,6,54,18
00052036,$7.50,$7.22,$8.33,$10.00,6,9,3,4,41,15
00052030,$20.00,$20.00,$20.00,$20.00,2,2,2,2,28,21
00052071,$20.00,$20.00,$20.00,$20.00,1,1,1,1,21,21
00052095,$6.17,$6.00,$5.50,$5.00,6,7,4,4,38,17
00052132,$7.17,$6.86,$6.60,$7.00,6,7,5,5,39,16
00052158,$2.67,$2.59,$2.00,$5.00,12,34,7,16,75,15
00052161,$15.00,$6.70,$15.00,$15.00,1,10,1,7,127,21
00052173,$18.33,$18.33,$20.00,$20.00,3,3,2,2,29,21
00052171,$5.50,$4.25,$5.00,$5.00,4,20,2,10,124,17
00052196,$12.50,$10.00,$10.00,$15.00,2,3,1,1,38,19
00052222,$10.00,$9.00,,$10.00,3,5,0,1,65,16
00052215,$20.00,$20.00,$20.00,$20.00,1,1,1,1,18,18
00042377,$14.50,$11.75,$14.50,$15.00,4,8,4,6,53,20
00052104,$20.00,$20.00,$20.00,$20.00,2,2,1,1,30,19
00052341,$12.25,$8.95,$12.00,$13.00,4,21,2,13,97,16
00052330,$5.00,$4.45,$6.00,$2.00,9,11,4,4,33,18
00052350,$7.00,$7.00,$8.33,$10.00,4,4,3,3,28,16
00052398,$14.00,$11.14,$13.25,$13.00,6,21,4,11,97,22
00052420,$12.00,$2.98,,$12.00,1,20,0,11,130,20
00052461,$5.00,$5.00,$5.00,$5.00,6,12,5,8,105,20
00052446,$16.33,$14.75,$17.50,$20.00,3,4,2,3,41,23
00052478,$9.00,$9.40,$9.00,$11.00,1,10,1,4,115,19
00052476,$15.00,$12.86,$15.00,$15.00,1,7,1,5,69,22
00052481,$17.50,$16.00,$18.33,$20.00,4,5,3,3,39,24
00052506,$5.43,$5.15,$6.00,$7.00,7,13,2,3,43,15
00052452,$15.00,$10.50,$15.00,$25.00,1,6,1,3,62,18
00052549,$20.00,$13.11,$17.00,$25.00,3,9,1,5,77,16
00052548,$14.00,$13.57,,$25.00,2,7,0,2,76,18
00052588,$10.67,$10.75,$10.00,$10.00,3,4,2,2,35,20
00052574,$11.63,$8.22,$11.50,$10.00,8,23,4,12,124,15
00052593,$14.00,$11.67,,$16.00,2,6,0,2,116,16
00052592,$10.75,$9.09,$11.00,$10.00,4,11,3,6,75,18
00052619,$16.00,$14.50,$16.00,$20.00,3,4,1,2,39,19
00052547,$4.78,$4.45,$4.67,$5.00,9,11,6,7,39,18
00052661,$10.33,$8.56,$11.00,$11.00,3,9,1,5,94,16
00052659,$51.00,$36.80,$52.00,$50.00,2,5,1,3,56,19
00052677,$20.00,$11.00,$20.00,$20.00,1,3,1,2,52,23
00052713,$10.00,$9.17,$10.00,$10.00,4,6,3,4,57,19
00052740,$9.25,$7.60,$9.13,$10.00,12,43,8,20,104,18
00052729,$6.67,$5.83,$5.00,$10.00,3,6,1,2,51,18
00052776,$25.00,$17.22,$25.00,$25.00,2,9,1,4,122,18
00052774,$21.25,$16.56,$21.67,$20.00,4,16,3,12,126,22
00014064,$200.00,$200.00,,$200.00,1,1,0,0,20,20
00012932,$16.00,$12.23,$17.00,$15.00,4,13,2,7,86,16
00052804,$10.75,$10.76,$10.00,$10.00,4,17,1,6,127,15
00052824,$9.44,$8.46,$9.29,$8.00,9,13,7,8,41,17
00123822,$8.75,$7.60,$8.00,$9.00,4,5,2,3,41,19
00008992,$5.00,$12.15,$5.00,$10.00,1,13,1,3,66,4
00052902,$22.50,$15.00,$22.50,$10.00,2,4,2,2,44,15
00052881,$23.33,$24.00,$22.50,$25.00,3,5,2,4,83,16
00052672,$12.50,$6.90,$15.00,$15.00,2,10,1,9,122,16
00052980,$11.75,$9.65,$11.67,$12.00,4,17,3,11,79,23
00052990,$8.50,$5.00,$8.50,$10.00,2,18,2,11,130,16
00052998,$15.00,$7.50,,$15.00,1,12,0,7,122,17
00053013,$5.00,$5.00,$5.00,$4.00,6,22,3,12,105,15
00053039,$12.50,$8.21,$10.00,$15.00,2,14,1,6,78,15
00053091,$10.20,$8.25,$10.50,$12.00,5,12,2,4,77,16
00053625,$15.00,$13.00,,$15.00,2,5,0,1,69,18
00053086,$22.50,$21.25,$22.50,$25.00,2,4,2,4,64,20
00053082,$20.00,$13.33,$20.00,$20.00,1,3,1,3,53,21
00053078,$21.67,$19.00,$20.00,$25.00,3,5,2,3,44,24
00187604,$5.83,$5.30,$5.33,$7.00,6,10,3,7,40,18
00053127,$23.33,$17.63,$25.00,$25.00,3,8,1,6,88,17
00053151,$20.00,$20.00,,$20.00,1,1,0,0,15,15
00053167,$10.67,$10.50,$6.00,$20.00,3,4,2,2,29,19
00002058,$12.00,$12.50,$11.67,$15.00,5,6,3,3,33,16
00000071,$8.60,$6.82,$8.50,$8.00,5,22,4,13,91,9
00053213,$12.00,$12.00,$12.00,$16.00,3,3,3,3,33,22
00053225,$9.50,$9.13,$11.75,$10.00,6,8,4,4,32,18
00053268,$12.00,$8.32,$12.00,$10.00,3,37,3,19,123,24
00053258,$16.33,$11.50,$16.33,$20.00,3,6,3,4,44,16
00053286,$5.00,$3.35,$5.00,$5.00,4,17,2,13,104,16
00190064,$10.00,$10.00,$10.00,$15.00,2,2,2,2,28,21
00053295,$12.50,$12.50,$10.00,$15.00,2,2,1,1,31,26
00004590,$15.25,$13.57,$15.25,$19.00,4,21,4,12,128,19
00053329,$9.00,$5.60,$5.00,$12.00,3,15,1,9,126,18
00007173,$25.14,$17.73,$31.33,$26.00,7,15,3,9,124,18
00053340,$8.20,$8.20,$9.50,$10.00,5,5,2,2,31,18
00053384,$12.50,$12.57,$10.00,$20.00,4,7,1,2,40,18
00053485,$7.00,$7.00,$8.00,$7.00,4,4,2,2,28,16
00055489,$25.00,$19.42,$25.00,$25.00,4,12,2,8,89,20
00007649,$8.71,$10.05,$7.33,$9.00,7,22,3,6,69,4
00053448,$20.00,$20.00,$20.00,$20.00,1,1,1,1,24,24
00053496,$17.80,$12.57,$17.25,$21.00,5,14,4,7,71,22
00053773,$10.00,$10.00,$10.00,$10.00,2,3,1,1,21,19
00053529,$10.00,$10.65,$10.00,$10.00,2,23,1,14,123,18
00053509,$16.00,$16.00,$15.00,$17.00,2,2,1,1,24,18
00053557,$12.00,$9.38,,$15.00,3,8,0,1,75,26
00053576,$25.00,$25.00,$25.00,$25.00,1,1,1,1,16,16
00053638,$10.33,$7.48,$10.00,$10.00,6,33,3,17,128,17
00053633,$11.00,$10.19,$11.00,$11.00,3,16,1,12,113,15
00053611,$8.80,$8.00,$7.67,$15.00,5,10,3,4,41,18
00053669,$13.50,$6.71,,$14.00,2,14,0,6,91,24
00053715,$12.50,$6.91,$7.50,$25.00,6,22,4,12,76,18
00053701,$13.00,$13.00,$13.00,$16.00,2,2,2,2,24,16
00053753,$20.00,$15.85,,$20.00,2,13,0,7,99,19
00053770,$13.00,$17.18,$13.33,$10.00,4,11,3,8,124,15
00053763,$14.00,$14.00,$14.00,$15.00,2,2,2,2,31,16
00053793,$16.00,$7.71,$17.00,$17.00,2,14,1,9,106,20
00053775,$50.00,$37.50,$50.00,$25.00,1,2,1,1,23,18
00053859,$15.00,$15.00,,$15.00,1,4,0,2,65,20
00053853,$7.00,$6.25,$7.67,$10.00,6,8,3,4,41,22
00007637,$10.33,$9.00,$10.50,$11.00,3,22,2,11,131,20
00006806,$25.00,$19.33,$25.00,$25.00,1,24,1,8,127,7
00053893,$0.00,$25.00,,$25.00,0,1,0,0,19,19
00053963,$14.00,$11.40,,$15.00,3,5,0,1,45,15
00053965,$15.00,$15.00,$15.00,$15.00,1,1,1,1,17,17
00054003,$16.00,$13.67,$15.00,$17.00,4,15,1,9,119,15
00054026,$22.50,$27.14,$20.00,$25.00,2,7,1,3,78,19
00054025,$20.00,$11.75,,$20.00,1,4,0,2,76,24
00054035,$21.00,$10.42,,$20.00,2,12,0,4,104,18
00054041,$15.00,$11.67,$15.00,$15.00,1,3,1,1,44,23
00054085,$18.00,$9.50,$15.67,$25.00,4,16,3,13,130,20
00054134,$7.50,$5.64,$7.50,$10.00,2,25,2,15,129,21
00054127,$15.00,$7.80,,$15.00,1,10,0,5,113,17
00054125,$20.00,$16.75,$20.00,$25.00,3,8,2,4,93,24
00054123,$5.57,$5.00,$5.60,$5.00,7,20,5,9,87,19
00054142,$16.67,$13.00,$20.00,$20.00,3,5,1,2,41,20
00054160,$15.00,$15.00,,$15.00,1,1,0,0,16,16
00054214,$15.00,$15.00,$15.00,$15.00,1,1,1,1,16,16
00054227,$22.50,$15.25,$20.00,$25.00,2,4,1,3,66,25
00054259,$10.00,$10.00,$10.00,$10.00,3,3,2,2,24,16
00002596,$18.88,$18.42,$15.00,$20.50,4,6,2,4,23,6
00054308,$8.25,$7.80,$8.20,$10.00,8,10,5,7,44,21
00092827,$16.00,$13.00,,$16.00,1,2,0,0,42,19
00054347,$50.00,$50.00,,$50.00,1,1,0,0,16,16
00054369,$6.67,$6.67,$7.50,$10.00,3,3,2,2,21,17
00054393,$13.00,$13.00,$12.00,$17.00,3,3,1,1,32,18
00189853,$9.75,$7.17,$9.50,$10.00,4,12,2,5,112,19
00054417,$25.00,$25.00,,$25.00,1,1,0,0,20,20
00054441,$25.00,$12.75,,$25.00,1,8,0,5,85,17
00054517,$20.00,$13.21,$20.00,$20.00,1,14,1,7,129,27
00054511,$23.00,$18.33,,$25.00,1,6,0,3,69,18
00054530,$12.67,$9.92,$12.40,$14.00,6,12,5,9,105,18
00054392,$7.75,$7.75,$7.67,$8.00,4,4,3,3,29,15
00054554,$25.00,$23.00,$25.00,$25.00,1,5,1,2,44,18
00054549,$6.00,$5.75,$6.00,$10.00,3,4,3,3,28,20
00054586,$10.67,$10.67,,$20.00,3,3,0,0,31,15
00054614,$6.40,$6.40,$6.67,$5.00,5,5,3,3,35,16
00054674,$5.40,$4.71,$5.40,$5.00,5,17,5,12,105,16
00054671,$5.00,$4.25,$5.00,$5.00,4,8,2,4,66,16
00054708,$53.00,$29.50,$53.00,$6.00,1,2,1,1,16,15
00000053,$18.67,$11.00,$18.67,$20.00,3,20,3,8,91,21
00054762,$11.67,$7.33,$12.50,$15.00,3,12,2,7,90,15
00054775,$12.33,$10.09,$12.33,$15.00,3,11,3,6,81,18
00054781,$14.00,$10.33,,$15.00,2,6,0,4,81,18
00054796,$8.25,$6.56,$10.00,$10.00,4,9,1,3,45,19
00054794,$8.86,$8.86,$10.00,$10.00,7,7,5,5,33,16
00054825,$5.33,$5.83,$5.33,$10.00,3,12,3,8,78,18
00054828,$9.60,$7.82,$9.50,$11.00,5,11,4,9,69,16
00054848,$20.00,$17.38,,$20.00,1,13,0,7,129,25
00054859,$14.67,$10.10,$15.00,$16.00,3,20,1,10,105,18
00054946,$9.80,$9.36,$9.50,$9.00,5,11,4,7,52,24
00054966,$20.00,$11.11,,$20.00,1,9,0,5,127,18
00054967,$15.00,$9.17,$15.00,$20.00,2,6,2,4,69,16
00054992,$17.50,$14.33,$20.00,$20.00,4,15,2,6,102,22
00126612,$14.00,$10.00,$13.00,$16.00,3,6,2,4,65,15
00054996,$10.00,$8.23,$10.00,$10.00,2,13,2,7,104,20
00055006,$8.75,$8.75,$7.50,$10.00,4,4,2,2,30,18
00055027,$11.43,$10.97,$10.00,$10.00,7,11,6,7,57,16
00055023,$26.00,$18.00,$26.00,$26.00,1,2,1,1,30,17
00055092,$10.00,$10.00,$15.00,$15.00,2,2,1,1,28,20
00055038,$9.80,$7.78,$11.33,$5.00,5,18,3,7,111,15
00055091,$25.00,$25.00,,$25.00,1,1,0,0,20,20
00055105,$6.33,$5.80,$6.00,$6.00,6,15,2,6,64,17
00055117,$20.00,$15.00,$20.00,$20.00,2,5,2,4,86,24
00055137,$15.67,$15.82,$15.67,$12.00,3,11,3,9,116,16
00054850,$17.50,$13.00,$10.00,$25.00,2,3,1,1,33,18
00055172,$15.00,$11.29,$15.00,$16.00,2,7,2,5,76,20
00012511,$4.83,$4.31,$4.25,$6.00,6,29,4,16,120,18
00055271,$22.50,$13.57,$25.00,$20.00,2,14,1,7,126,20
00055302,$12.00,$9.75,$12.00,$15.00,1,12,1,7,86,18
00055293,$17.50,$20.00,,$25.00,2,3,0,0,32,18
00055341,$7.50,$6.28,$10.00,$10.00,2,18,1,10,121,18
00055325,$10.00,$9.00,,$10.00,3,5,0,0,40,19
00055358,$20.00,$15.83,$20.00,$25.00,3,6,1,2,55,16
00008190,$11.40,$9.93,$11.75,$10.00,5,57,4,22,113,21
00055392,$6.14,$5.96,$6.00,$7.00,7,37,5,19,123,18
00055390,$12.00,$7.36,$12.00,$12.00,1,22,1,14,123,21
