driver_id,CAR_USE,DISTANCE,VEHICLE_AGE,VEHICLE_TYPE,VEHICLE_VAL,MVR_PTS,REVOKED
1949454077,Private,109,3,Minivan,"$15,110",2,No
1949772955,Private,92,14,Sports Car,"$15,290",5,No
1950499657,Private,67,10,Van,"$17,720",3,Yes
1950523925,Private,77,8,Minivan,"$15,440",0,No
1951096888,Commercial,83,11,Pickup,"$4,980",7,No
1951547764,Private,95,8,unknown,"$9,070",3,Yes
1951667117,Private,103,10,unknown,"$14,250",2,No
1953109907,Private,104,20,Sports Car,"$8,260",5,No
1954630821,Commercial,50,11,Pickup,"$7,720",4,No
195586604,Private,76,3,Minivan,"$14,670",4,Yes
1956359480,Private,62,,unknown,"$18,220",0,No
1956786128,Private,81,19,unknown,"$27,680",7,No
1957451889,Commercial,124,18,unknown,"$17,310",2,No
1958571516,Private,64,21,unknown,"$13,660",2,No
1958664598,Commercial,61,3,Van,"$20,790",1,No
1959480462,Commercial,91,,Minivan,"$19,300",2,No
1959740804,Commercial,65,20,Panel Truck,"$33,190",2,No
1961563172,Private,84,16,Pickup,"$11,810",0,No
1961943468,Private,80,3,unknown,"$19,460",2,Yes
1962552036,Commercial,85,15,unknown,"$14,910",0,No
1962632286,Private,50,3,unknown,"$8,710",2,No
1964322018,Private,90,8,Van,"$19,900",7,No
1964729369,Private,68,12,unknown,"$17,820",0,No
1965093920,Commercial,76,17,Panel Truck,"$35,270",0,No
1965503806,Private,70,10,unknown,"$18,900",1,No
1965970600,Private,87,3,unknown,"$19,280",2,Yes
1967029517,Private,92,7,Minivan,"$6,150",5,No
1967243725,Commercial,77,14,unknown,"$16,310",2,Yes
1967397499,Private,65,13,unknown,"$17,560",1,No
1967487588,Commercial,78,5,Van,"$21,600",2,No
1968093218,Private,64,16,Minivan,"$14,890",0,No
1968613669,Private,61,3,unknown,"$24,810",0,No
1968740555,Private,84,3,Van,"$20,770",8,No
1969031821,Private,71,15,Pickup,"$6,300",7,No
196928164,Private,72,3,Pickup,"$10,160",3,No
1970102989,Private,93,12,Minivan,"$11,810",7,No
1972579036,Commercial,97,7,unknown,"$16,140",2,No
1974613085,Private,95,3,unknown,"$11,650",0,No
1975128752,Commercial,58,13,Minivan,"$14,670",4,No
1975932927,Private,80,8,Minivan,"$12,660",4,No
1976392234,Private,81,3,unknown,"$16,520",3,No
1976989548,Private,75,15,Minivan,"$1,500",5,No
1977331989,Private,70,10,Minivan,"$22,210",2,No
1978104756,Commercial,69,3,Minivan,"$16,400",0,No
1978991769,Private,110,4,Pickup,"$26,780",5,No
1979196730,Private,73,12,Van,"$21,520",8,No
197950433,Private,50,,Sports Car,"$6,200",10,No
1981391115,Private,82,13,unknown,"$26,440",0,Yes
1982394737,Private,70,3,Minivan,"$12,480",4,No
1982964888,Commercial,90,,Pickup,"$18,050",12,No
198347520,Private,81,3,unknown,"$6,300",4,No
1983974726,Private,55,3,Van,"$16,440",7,Yes
1988532193,Private,77,17,Minivan,"$21,320",2,No
1989469687,Commercial,73,15,Pickup,"$10,420",4,No
1990946668,Private,72,,Van,"$16,620",4,No
1991279730,Commercial,78,3,Sports Car,"$9,840",5,No
1992306144,Private,74,3,Sports Car,"$4,050",2,No
1993573701,Commercial,76,,Van,"$21,100",0,No
1994213420,Private,73,14,Sports Car,"$8,920",4,No
1996329658,Private,64,19,Minivan,"$30,250",2,No
1996409959,Commercial,72,22,Panel Truck,"$23,370",6,No
1997481760,Private,70,16,unknown,"$10,790",0,No
1997799332,Private,65,10,unknown,"$10,040",2,Yes
1998233312,Commercial,65,3,Pickup,"$18,270",3,No
1999300107,Private,50,13,Van,"$21,060",2,No
1999506289,Private,69,14,Minivan,"$14,410",2,No
1999639775,Commercial,92,3,Pickup,"$7,130",5,No
2000036008,Private,69,15,Van,"$16,580",0,No
2002990854,Private,63,3,Sports Car,"$7,800",5,No
2004086988,Commercial,60,3,Panel Truck,"$32,460",0,No
2005923882,Commercial,88,10,Sports Car,"$11,230",3,No
2006400263,Private,60,22,Minivan,"$15,390",0,No
2007296559,Private,88,3,Minivan,"$16,050",3,No
2008296794,Private,97,10,Minivan,"$14,620",4,No
2008454847,Private,92,3,unknown,"$14,630",2,No
2008551891,Commercial,77,3,Panel Truck,"$30,130",4,No
2008641681,Commercial,86,8,Minivan,"$4,800",4,No
2008874790,Commercial,86,3,unknown,"$12,740",2,No
2008960671,Private,89,11,Minivan,"$21,540",2,No
2009063806,Private,59,3,Minivan,"$20,040",2,Yes
2009224670,Private,122,9,unknown,"$9,200",3,No
2009404733,Private,64,9,unknown,"$3,560",0,No
2010429655,Commercial,78,3,Pickup,"$5,620",5,No
2010835191,Private,80,,Pickup,"$10,690",6,No
2011971129,Private,88,9,Pickup,"$19,760",1,No
2012367395,Private,97,26,unknown,"$10,960",4,No
2013445906,Commercial,50,3,Van,"$18,080",2,No
2013812274,Private,88,12,Minivan,"$13,000",7,No
2015656274,Private,63,8,Sports Car,"$16,890",7,Yes
2015676972,Commercial,101,14,Panel Truck,"$26,430",4,Yes
2015993716,Commercial,91,11,Pickup,"$30,050",1,Yes
2018176440,Private,83,,Minivan,"$12,630",4,No
2020124502,Private,93,3,Minivan,"$10,740",2,No
2020142547,Private,86,8,unknown,"$11,290",0,No
2020355130,Private,53,3,Sports Car,"$7,700",4,Yes
2021338784,Commercial,69,3,Pickup,"$6,200",2,No
2021879495,Commercial,94,9,Pickup,"$5,920",2,No
2021968004,Private,85,9,unknown,"$17,850",7,No
2025194987,Commercial,50,25,Van,"$19,980",6,No
2025232190,Commercial,91,3,Pickup,"$11,820",0,No
2026877443,Private,82,18,Van,"$28,650",11,No
2027104765,Private,100,10,unknown,"$6,140",0,No
2027301008,Commercial,98,17,Pickup,"$7,940",8,No
2027375301,Commercial,104,,Van,"$19,510",3,No
2027389466,Private,50,3,unknown,"$13,650",0,No
2027529736,Commercial,62,8,unknown,"$10,220",2,No
2027586329,Private,89,3,unknown,"$8,640",2,No
2028814082,Private,85,17,Minivan,"$13,910",5,No
2029280507,Commercial,63,14,Panel Truck,"$22,820",1,No
2029921961,Private,93,8,Pickup,"$5,770",3,No
2030085550,Commercial,82,9,Van,"$21,820",5,No
2030553772,Commercial,100,11,Van,"$17,900",2,No
2031250359,Private,77,14,Minivan,"$11,980",4,No
2031633648,Commercial,100,9,Pickup,"$11,560",3,No
2031696897,Private,64,9,Minivan,"$22,000",4,No
2032551885,Commercial,74,10,Pickup,"$11,370",5,Yes
2033295197,Commercial,80,16,unknown,"$10,730",4,Yes
2034081881,Private,83,11,unknown,"$18,540",4,No
2034448769,Private,58,22,Sports Car,"$23,660",4,No
2034728744,Private,67,19,Pickup,"$5,500",2,No
2035023137,Private,65,8,unknown,"$9,130",5,No
2035528229,Commercial,110,12,Minivan,"$20,060",10,No
2036565202,Commercial,79,10,Van,"$29,550",2,No
2036906886,Commercial,85,19,Panel Truck,"$23,230",5,No
2037106535,Private,94,13,unknown,"$7,330",6,No
2037151731,Commercial,78,14,Panel Truck,"$23,640",0,No
2037259815,Commercial,103,14,unknown,"$14,350",0,No
2037317578,Commercial,82,18,Panel Truck,"$28,630",13,Yes
2038056652,Private,84,11,Minivan,"$23,100",8,No
2038142345,Private,80,3,unknown,"$5,100",0,No
2039055373,Private,89,3,unknown,"$5,800",6,No
2039257657,Private,73,9,Minivan,"$12,600",4,No
2039980733,Private,79,3,Minivan,"$20,420",0,No
2040778641,Private,71,3,unknown,"$4,900",4,No
2041988433,Commercial,65,3,unknown,"$7,110",0,No
2042377687,Private,108,12,Van,"$20,200",5,No
2042555168,Private,69,12,Minivan,"$1,500",2,No
2042771419,Private,98,18,Minivan,"$34,030",2,No
2043239013,Commercial,79,8,Van,"$20,220",0,No
2044273944,Private,100,3,Minivan,"$11,230",4,No
2044862684,Commercial,65,3,unknown,"$17,540",3,No
2045701011,Private,64,21,Sports Car,"$6,800",4,No
2046716100,Private,68,16,unknown,"$17,930",0,No
2047689034,Commercial,100,10,Minivan,"$26,790",3,No
2048964322,Commercial,78,10,Panel Truck,"$29,750",6,No
2049862026,Private,67,3,Pickup,"$7,050",5,No
2050288509,Private,59,19,Pickup,"$4,500",2,No
2050572766,Commercial,73,12,Minivan,"$21,620",2,No
2051057959,Commercial,82,9,Panel Truck,"$32,300",2,No
2051183778,Private,72,3,Van,"$19,710",2,No
2051956755,Commercial,82,12,Minivan,"$14,770",5,No
2054038129,Private,92,14,Van,"$33,510",4,No
2054578063,Private,77,18,Minivan,"$28,760",0,No
2056142013,Private,106,3,unknown,"$9,670",1,No
2056288808,Commercial,79,3,Minivan,"$12,940",1,Yes
2056405089,Private,50,16,unknown,"$11,900",0,No
2057329323,Private,89,21,unknown,"$15,190",3,No
2057426855,Private,61,19,unknown,"$5,800",4,No
2058304358,Private,61,15,Van,"$17,560",0,No
2059079008,Private,76,9,unknown,"$13,850",2,No
2060526426,Private,75,9,Sports Car,"$12,350",4,No
2061075104,Commercial,88,11,unknown,"$14,370",4,No
2063342586,Commercial,78,11,Pickup,"$11,220",2,No
2064174746,Commercial,74,23,Panel Truck,"$27,820",2,No
2064611221,Private,73,11,unknown,"$35,620",0,No
2069436064,Private,72,3,unknown,"$7,740",3,No
2070168036,Private,71,10,Sports Car,"$6,210",2,Yes
2070700688,Commercial,97,3,Van,"$17,570",5,Yes
2070840815,Private,81,3,unknown,"$13,110",0,No
2071410894,Private,102,3,Pickup,"$9,030",2,No
2072737887,Commercial,64,9,Van,"$17,470",4,No
2075975208,Private,90,21,Minivan,"$25,550",3,No
2076494658,Private,63,15,Van,"$17,930",0,Yes
2077107705,Commercial,79,14,unknown,"$16,880",2,No
2078437396,Private,96,3,Minivan,"$18,870",0,No
2078484533,Private,84,3,Minivan,"$23,170",7,No
2079694177,Private,77,9,Minivan,"$19,270",2,No
20806859,Private,70,3,Van,"$19,080",4,No
2081120574,Private,75,3,Minivan,"$2,760",2,No
2082741720,Private,77,7,unknown,"$15,960",0,No
2083102853,Private,80,10,unknown,"$21,420",4,No
2083794270,Private,65,8,Van,"$21,010",2,Yes
2083901828,Commercial,71,12,Van,"$33,670",2,No
2085940428,Private,64,10,Pickup,"$10,680",0,No
2086278872,Private,83,11,unknown,"$2,190",6,No
2086921845,Private,87,7,Minivan,"$9,030",2,No
2087364470,Commercial,71,15,Panel Truck,"$26,900",4,No
2087637873,Commercial,88,,Pickup,"$9,640",3,No
2089788541,Commercial,124,11,unknown,"$30,180",3,No
20919914,Commercial,79,12,Van,"$38,810",2,No
2092019677,Commercial,63,19,Panel Truck,"$40,420",2,No
2092204967,Commercial,68,19,Panel Truck,"$22,980",0,No
2092235879,Private,52,17,Minivan,"$6,100",2,No
2092273638,Private,72,3,Minivan,"$7,290",0,No
2092391420,Private,78,3,unknown,"$15,420",2,No
2092994316,Commercial,86,9,Van,"$19,430",4,No
2093193346,Private,73,13,unknown,"$10,630",4,No
2094052550,Commercial,66,9,Van,"$24,640",2,No
2095706507,Private,82,19,Minivan,"$15,450",0,No
2097804747,Private,50,3,Minivan,"$15,500",7,No
2098205861,Private,74,11,Van,"$17,630",2,No
2099594012,Private,89,8,Minivan,"$6,720",3,No
2099728679,Commercial,71,11,Pickup,"$10,060",4,No
2099929159,Private,105,,Sports Car,"$5,200",2,No
2101121638,Private,51,,unknown,"$20,030",4,No
2101140244,Private,73,12,Minivan,"$3,770",4,No
2101243342,Private,80,15,Van,"$20,870",0,No
2101353918,Commercial,129,10,Pickup,"$6,000",2,Yes
2101760213,Private,50,12,unknown,"$14,980",4,Yes
2101773371,Commercial,89,11,Minivan,"$19,250",2,No
2103164340,Private,120,3,Sports Car,"$13,070",2,No
2104562752,Commercial,69,3,Pickup,"$6,100",6,No
2104951616,Private,65,14,Minivan,"$11,130",3,No
2105333239,Commercial,83,15,unknown,"$19,460",6,Yes
2105470089,Private,92,17,unknown,"$15,490",3,No
2105908120,Private,97,14,Sports Car,"$14,900",5,No
2105916989,Private,82,9,unknown,"$11,770",5,No
2105947795,Private,90,17,unknown,"$18,060",0,No
2106858876,Commercial,73,10,Van,"$20,920",1,No
2106973609,Commercial,112,13,Panel Truck,"$37,960",8,No
2107574144,Commercial,59,22,Van,"$21,540",6,No
21096117,Private,81,18,Pickup,"$25,320",0,No
2109872978,Private,66,8,Pickup,"$7,260",1,No
2110532320,Commercial,97,16,Van,"$17,680",0,Yes
2111136332,Private,85,18,Van,"$27,260",3,No
2112323937,Commercial,73,13,unknown,"$4,700",0,No
2112703111,Private,70,,unknown,"$17,120",4,No
211278604,Commercial,78,3,Van,"$18,450",0,No
2113798625,Private,86,15,Minivan,"$13,760",0,No
2113902603,Private,103,,Sports Car,"$6,760",2,No
2115164401,Commercial,101,3,Pickup,"$10,690",1,No
2115783897,Private,78,,Minivan,"$12,720",7,No
2116137889,Private,91,3,Pickup,"$11,190",4,No
2116239794,Private,96,13,Minivan,"$4,270",4,No
2116678277,Private,93,9,unknown,"$18,060",6,No
2116837514,Private,74,7,Van,"$20,430",3,No
2117029078,Commercial,59,15,Panel Truck,"$29,980",2,No
2117326370,Commercial,58,3,Pickup,"$5,100",4,No
2117335016,Commercial,72,6,Pickup,"$22,260",4,Yes
2117592727,Private,78,15,Minivan,"$22,040",0,No
2117661435,Private,85,10,unknown,"$5,820",6,Yes
2118124714,Private,77,20,Minivan,"$14,930",4,No
2118290199,Private,98,9,unknown,"$10,440",2,No
2118348180,Private,50,6,Minivan,"$8,040",4,No
2119604491,Private,79,10,Sports Car,"$7,920",9,No
2119775289,Private,85,3,Pickup,"$19,690",0,No
2120091649,Private,77,9,unknown,"$8,070",2,No
2120246062,Commercial,68,18,Van,"$41,280",1,No
2120323298,Commercial,57,3,Panel Truck,"$37,720",7,No
2120511141,Private,96,3,Minivan,"$19,120",2,Yes
212077694,Commercial,89,13,Minivan,"$26,030",2,No
2120821452,Private,77,9,unknown,"$21,320",3,No
2121237748,Commercial,93,3,Pickup,"$17,050",9,No
2121453670,Private,50,14,Van,"$16,460",3,No
2121674424,Commercial,84,6,Sports Car,"$11,330",7,Yes
2121767136,Private,94,7,Minivan,"$5,800",1,No
2121798758,Private,50,22,unknown,"$19,710",0,No
2121902146,Private,74,3,unknown,"$7,500",2,Yes
2122008936,Commercial,78,8,Minivan,"$16,530",4,No
2122299961,Private,105,10,Sports Car,"$7,900",9,Yes
2122472529,Private,82,13,unknown,"$33,880",3,No
2125918379,Commercial,132,3,Pickup,"$16,620",2,No
2128011043,Private,72,22,unknown,"$8,300",2,No
2128130395,Private,81,13,Minivan,"$22,550",0,No
2129205097,Private,57,,unknown,"$4,700",2,No
2129606605,Private,68,3,Pickup,"$10,060",4,No
2130461075,Private,109,13,Van,"$18,780",2,No
2130843671,Commercial,95,8,Pickup,"$9,030",8,No
2131547440,Private,91,3,Pickup,"$10,020",0,No
2131984550,Private,74,11,Minivan,"$14,940",8,No
2132369326,Private,100,10,Minivan,"$12,620",5,No
2132577244,Private,68,13,unknown,"$24,920",6,No
2132597876,Private,92,3,Van,"$24,580",3,No
2133227529,Private,84,18,Sports Car,"$15,040",2,No
2134865959,Private,84,3,unknown,"$14,840",7,No
2135468085,Commercial,80,13,unknown,"$21,200",1,No
213596394,Private,98,3,Minivan,"$18,260",8,No
2136173078,Commercial,50,14,unknown,"$23,160",6,No
2137584079,Private,67,10,Pickup,"$10,990",4,No
2138167931,Commercial,70,9,Pickup,"$4,600",7,No
2138675023,Commercial,95,3,Panel Truck,"$25,250",4,No
2139039247,Commercial,76,3,Van,"$16,850",4,No
2139282080,Private,70,10,unknown,"$17,840",6,No
2139710426,Commercial,56,12,Minivan,"$12,370",6,Yes
2140761165,Private,77,3,Sports Car,"$23,420",4,No
2140924772,Private,71,10,Van,"$31,350",7,Yes
2141263280,Private,80,10,Minivan,"$23,630",2,No
2141394838,Private,78,14,unknown,"$19,860",5,No
2142663663,Private,70,17,Minivan,"$26,880",4,No
2143073631,Private,81,3,unknown,"$7,550",0,Yes
2143705676,Private,89,16,Minivan,"$21,690",7,No
2143943035,Private,86,7,Sports Car,"$20,550",5,No
214537343,Private,68,23,unknown,"$11,240",3,No
2145432648,Private,66,11,unknown,"$16,330",0,No
2145665961,Private,96,,Pickup,"$9,540",4,No
2146276732,Private,102,3,unknown,"$1,500",4,No
2146904923,Private,78,9,Minivan,"$14,330",3,No
2147292565,Private,72,11,Van,"$17,520",1,No
2147518611,Private,85,19,Sports Car,"$35,530",5,No
2148231600,Private,66,15,Minivan,"$12,990",10,No
2149789944,Private,86,3,Sports Car,"$6,100",5,No
2149981028,Private,106,3,Van,"$19,550",7,No
2150060704,Commercial,61,19,Van,"$20,760",2,No
2150221875,Private,72,9,Minivan,"$6,200",7,No
2150321097,Commercial,88,8,Minivan,"$15,080",7,No
2153681504,Commercial,78,11,unknown,"$13,750",1,No
2154281767,Private,79,13,Minivan,"$12,260",1,No
2155095728,Private,89,3,Minivan,"$14,130",11,Yes
2155290284,Private,63,12,Sports Car,"$6,300",5,Yes
2156463083,Private,103,7,unknown,"$21,390",6,No
2156492213,Commercial,70,16,unknown,"$13,340",2,No
2156646399,Commercial,62,3,Van,"$17,160",2,No
2157490014,Private,75,10,Sports Car,"$12,880",2,No
2157682416,Private,97,20,unknown,"$24,020",3,Yes
2158767715,Private,78,9,unknown,"$14,070",1,No
2160682089,Private,82,11,unknown,"$7,100",2,No
216084434,Private,70,5,Sports Car,"$4,600",3,Yes
2161002469,Commercial,71,17,Minivan,"$7,020",2,No
2161106366,Private,59,21,Minivan,"$17,070",4,No
2163481499,Private,50,18,unknown,"$8,210",0,No
2164008472,Private,81,5,unknown,"$16,450",4,No
2165983138,Private,77,6,unknown,"$5,340",2,No
2166076253,Private,78,23,Pickup,"$11,520",2,No
2166819894,Private,91,18,Minivan,"$15,110",0,No
2167596342,Commercial,74,19,Panel Truck,"$27,980",2,No
2167858229,Private,95,,unknown,"$11,170",5,No
2168240242,Private,74,8,Sports Car,"$5,400",4,No
2169102650,Private,50,8,unknown,"$7,940",2,No
2169547602,Private,106,3,Pickup,"$10,030",7,No
2169826832,Commercial,85,10,Pickup,"$11,400",4,No
2170622691,Private,129,3,unknown,"$10,430",2,No
2170635683,Private,73,10,Minivan,"$15,300",0,No
2171141997,Commercial,75,3,Pickup,"$8,700",0,Yes
2171427662,Private,70,8,Minivan,"$14,620",6,No
2172591587,Private,87,13,unknown,"$20,270",5,No
2173047976,Private,99,11,Minivan,"$14,310",0,No
2173529854,Private,78,3,unknown,"$7,620",13,No
2174071541,Commercial,54,3,Minivan,"$38,210",2,No
2175866676,Private,62,20,Minivan,"$13,060",0,No
2176320109,Commercial,50,3,unknown,"$17,910",4,No
217835367,Private,50,3,Minivan,"$15,960",5,Yes
2179228974,Private,66,18,Minivan,"$22,880",0,No
2180582487,Commercial,51,3,Minivan,"$5,700",9,Yes
2181312695,Commercial,64,3,Pickup,"$26,860",7,No
2181744084,Private,74,11,Minivan,"$11,040",5,No
2181745228,Private,76,9,Minivan,"$23,790",5,No
2182303461,Private,104,3,Pickup,"$8,350",2,No
2183182565,Private,78,10,Minivan,"$12,250",2,No
2183258415,Commercial,73,19,Panel Truck,"$25,070",4,No
2183373390,Commercial,80,3,Panel Truck,"$25,310",2,No
2184008290,Private,94,9,Minivan,"$1,500",2,Yes
2184782779,Commercial,93,3,Van,"$20,450",4,No
2185684794,Private,67,15,Van,"$21,440",2,No
2186351013,Private,106,3,Sports Car,"$22,780",2,No
2187229402,Private,82,19,Minivan,"$14,640",2,No
2187950488,Private,111,16,unknown,"$19,610",5,No
2188356473,Private,105,3,Minivan,"$18,400",1,No
2189778530,Private,92,9,Van,"$17,430",4,No
2190395537,Commercial,83,15,unknown,"$10,290",5,No
2192021575,Private,84,3,unknown,"$12,820",1,No
2192227916,Commercial,65,12,unknown,"$16,730",2,No
2192872986,Commercial,64,11,Minivan,"$16,120",6,No
2193046794,Private,63,10,unknown,"$13,350",2,No
2193130648,Commercial,97,3,Minivan,"$15,440",4,No
2193729703,Commercial,56,3,Panel Truck,"$22,660",0,No
2194619867,Private,82,3,Minivan,"$12,190",0,No
2194792682,Private,69,18,unknown,"$6,800",3,No
2195325220,Private,50,10,unknown,"$13,670",2,No
2195366408,Private,63,8,Minivan,"$21,190",2,No
2196025269,Private,67,12,unknown,"$12,990",1,No
2196135777,Commercial,84,3,unknown,"$9,250",4,No
2196236149,Private,86,15,Sports Car,"$14,670",0,No
2197217255,Commercial,76,21,Pickup,"$7,540",2,No
2197587788,Private,68,20,Sports Car,"$21,180",2,Yes
2197994855,Private,80,16,Minivan,"$13,870",4,No
2198859075,Private,129,9,Minivan,"$6,740",7,No
2199104006,Commercial,63,17,Panel Truck,"$30,690",4,No
2199684668,Private,79,9,Sports Car,"$1,500",2,No
2200003025,Private,50,,Minivan,"$14,660",2,No
220054417,Commercial,92,10,Van,"$17,690",4,No
2200620617,Commercial,84,,Pickup,"$11,070",1,No
2201472552,Private,81,19,Minivan,"$10,950",2,Yes
2202326651,Commercial,82,3,Van,"$16,810",4,No
2204763697,Commercial,95,3,Sports Car,"$25,040",1,No
2204860642,Commercial,76,12,unknown,"$5,400",2,Yes
2205141481,Private,90,13,Minivan,"$15,930",2,No
220574123,Private,69,3,unknown,"$3,830",0,No
2205800390,Private,67,20,Sports Car,"$20,490",4,No
2206896024,Commercial,60,17,Van,"$21,170",5,No
2208079374,Private,109,8,Pickup,"$7,730",3,No
2208598762,Private,59,17,Minivan,"$45,480",7,No
2209816896,Commercial,77,15,Pickup,"$11,400",2,No
2209987079,Private,53,3,Van,"$16,580",3,No
2211188748,Private,77,16,Minivan,"$14,610",3,No
2211215359,Commercial,77,11,Panel Truck,"$25,930",7,No
2211386516,Commercial,58,3,Pickup,"$8,810",5,No
2212256204,Private,96,18,Minivan,"$6,200",2,No
221226330,Commercial,80,3,Pickup,"$13,440",10,No
2212696223,Private,68,3,Pickup,"$5,900",2,No
2212990468,Private,95,15,Van,"$32,340",4,Yes
2214367261,Private,61,14,Minivan,"$32,120",2,No
2216586756,Private,91,16,unknown,"$20,960",0,No
2218247771,Private,72,17,unknown,"$18,800",6,No
2218960343,Commercial,79,9,Panel Truck,"$24,060",2,No
2218992179,Private,77,3,Sports Car,"$7,500",6,No
2219112575,Private,106,9,unknown,"$9,500",5,Yes
2219260130,Private,85,14,unknown,"$17,610",5,No
